image_path,label
food11/train/apple_pie/2395631.jpg,0
food11/train/apple_pie/2523928.jpg,0
food11/train/apple_pie/647043.jpg,0
food11/train/apple_pie/2402925.jpg,0
food11/train/apple_pie/1376013.jpg,0
food11/train/apple_pie/3113710.jpg,0
food11/train/apple_pie/908367.jpg,0
food11/train/apple_pie/2698889.jpg,0
food11/train/apple_pie/687503.jpg,0
food11/train/apple_pie/693210.jpg,0
food11/train/apple_pie/2519446.jpg,0
food11/train/apple_pie/559953.jpg,0
food11/train/apple_pie/2955004.jpg,0
food11/train/apple_pie/3708396.jpg,0
food11/train/apple_pie/502016.jpg,0
food11/train/apple_pie/829949.jpg,0
food11/train/apple_pie/1786261.jpg,0
food11/train/apple_pie/1103795.jpg,0
food11/train/apple_pie/2407532.jpg,0
food11/train/apple_pie/727825.jpg,0
food11/train/apple_pie/2977851.jpg,0
food11/train/apple_pie/1410907.jpg,0
food11/train/apple_pie/1840575.jpg,0
food11/train/apple_pie/3728481.jpg,0
food11/train/apple_pie/2109273.jpg,0
food11/train/apple_pie/3814952.jpg,0
food11/train/apple_pie/2391509.jpg,0
food11/train/apple_pie/2206649.jpg,0
food11/train/apple_pie/3242445.jpg,0
food11/train/apple_pie/3373840.jpg,0
food11/train/apple_pie/2922138.jpg,0
food11/train/apple_pie/3720779.jpg,0
food11/train/apple_pie/1547651.jpg,0
food11/train/apple_pie/2881877.jpg,0
food11/train/apple_pie/3103489.jpg,0
food11/train/apple_pie/1558003.jpg,0
food11/train/apple_pie/2983047.jpg,0
food11/train/apple_pie/1633183.jpg,0
food11/train/apple_pie/1596752.jpg,0
food11/train/apple_pie/1295996.jpg,0
food11/train/apple_pie/770439.jpg,0
food11/train/apple_pie/960233.jpg,0
food11/train/apple_pie/hsdh3.jpg,0
food11/train/apple_pie/2825284.jpg,0
food11/train/apple_pie/1648647.jpg,0
food11/train/apple_pie/1819763.jpg,0
food11/train/apple_pie/1739519.jpg,0
food11/train/apple_pie/2084963.jpg,0
food11/train/apple_pie/2637058.jpg,0
food11/train/apple_pie/1167170.jpg,0
food11/train/apple_pie/1963597.jpg,0
food11/train/apple_pie/3736084.jpg,0
food11/train/apple_pie/1420999.jpg,0
food11/train/apple_pie/687506.jpg,0
food11/train/apple_pie/1196628.jpg,0
food11/train/apple_pie/1327259.jpg,0
food11/train/apple_pie/1185654.jpg,0
food11/train/apple_pie/2040919.jpg,0
food11/train/apple_pie/3242509.jpg,0
food11/train/apple_pie/3659123.jpg,0
food11/train/apple_pie/1050519.jpg,0
food11/train/apple_pie/1578710.jpg,0
food11/train/apple_pie/2348133.jpg,0
food11/train/apple_pie/2745186.jpg,0
food11/train/apple_pie/2766011.jpg,0
food11/train/apple_pie/2601920.jpg,0
food11/train/apple_pie/1488583.jpg,0
food11/train/apple_pie/902277.jpg,0
food11/train/apple_pie/2126901.jpg,0
food11/train/apple_pie/2828161.jpg,0
food11/train/apple_pie/594677.jpg,0
food11/train/apple_pie/2323355.jpg,0
food11/train/apple_pie/3748402.jpg,0
food11/train/apple_pie/3577845.jpg,0
food11/train/apple_pie/2511157.jpg,0
food11/train/apple_pie/739410.jpg,0
food11/train/apple_pie/1290425.jpg,0
food11/train/apple_pie/2995608.jpg,0
food11/train/apple_pie/2683315.jpg,0
food11/train/apple_pie/3570483.jpg,0
food11/train/apple_pie/2447106.jpg,0
food11/train/apple_pie/1622276.jpg,0
food11/train/apple_pie/3275788.jpg,0
food11/train/apple_pie/3869215.jpg,0
food11/train/apple_pie/2948680.jpg,0
food11/train/apple_pie/2722097.jpg,0
food11/train/apple_pie/2754101.jpg,0
food11/train/apple_pie/3365558.jpg,0
food11/train/apple_pie/3452805.jpg,0
food11/train/apple_pie/2335873.jpg,0
food11/train/apple_pie/947689.jpg,0
food11/train/apple_pie/2416573.jpg,0
food11/train/apple_pie/1954841.jpg,0
food11/train/apple_pie/1469191.jpg,0
food11/train/apple_pie/1994318.jpg,0
food11/train/apple_pie/3882465.jpg,0
food11/train/apple_pie/471995.jpg,0
food11/train/apple_pie/2612593.jpg,0
food11/train/apple_pie/3746599.jpg,0
food11/train/apple_pie/1289014.jpg,0
food11/train/apple_pie/1753935.jpg,0
food11/train/apple_pie/1165004.jpg,0
food11/train/apple_pie/3021995.jpg,0
food11/train/apple_pie/3330808.jpg,0
food11/train/apple_pie/1526484.jpg,0
food11/train/apple_pie/3783821.jpg,0
food11/train/apple_pie/2345199.jpg,0
food11/train/apple_pie/698341.jpg,0
food11/train/apple_pie/767395.jpg,0
food11/train/apple_pie/1727085.jpg,0
food11/train/apple_pie/1893663.jpg,0
food11/train/apple_pie/2658301.jpg,0
food11/train/apple_pie/3639398.jpg,0
food11/train/apple_pie/2782633.jpg,0
food11/train/apple_pie/3805050.jpg,0
food11/train/apple_pie/2704442.jpg,0
food11/train/apple_pie/3574591.jpg,0
food11/train/apple_pie/2068700.jpg,0
food11/train/apple_pie/1498817.jpg,0
food11/train/apple_pie/3829790.jpg,0
food11/train/apple_pie/3890705.jpg,0
food11/train/apple_pie/2918880.jpg,0
food11/train/apple_pie/1445323.jpg,0
food11/train/apple_pie/3619289.jpg,0
food11/train/apple_pie/2856319.jpg,0
food11/train/apple_pie/2847214.jpg,0
food11/train/apple_pie/3613613.jpg,0
food11/train/apple_pie/727412.jpg,0
food11/train/apple_pie/1174241.jpg,0
food11/train/apple_pie/1717754.jpg,0
food11/train/apple_pie/2626973.jpg,0
food11/train/apple_pie/2569986.jpg,0
food11/train/apple_pie/1633812.jpg,0
food11/train/apple_pie/722783.jpg,0
food11/train/apple_pie/1771374.jpg,0
food11/train/apple_pie/854595.jpg,0
food11/train/apple_pie/2004963.jpg,0
food11/train/apple_pie/2171324.jpg,0
food11/train/apple_pie/1456028.jpg,0
food11/train/apple_pie/3547012.jpg,0
food11/train/apple_pie/3779150.jpg,0
food11/train/apple_pie/3307686.jpg,0
food11/train/apple_pie/1014775.jpg,0
food11/train/apple_pie/3420738.jpg,0
food11/train/apple_pie/1346262.jpg,0
food11/train/apple_pie/2445712.jpg,0
food11/train/apple_pie/2480328.jpg,0
food11/train/apple_pie/1886694.jpg,0
food11/train/apple_pie/3478976.jpg,0
food11/train/apple_pie/1899005.jpg,0
food11/train/apple_pie/605117.jpg,0
food11/train/apple_pie/2337652.jpg,0
food11/train/apple_pie/2605371.jpg,0
food11/train/apple_pie/1026328.jpg,0
food11/train/apple_pie/2338398.jpg,0
food11/train/apple_pie/2737512.jpg,0
food11/train/apple_pie/2967700.jpg,0
food11/train/apple_pie/2337097.jpg,0
food11/train/apple_pie/3915901.jpg,0
food11/train/apple_pie/3277765.jpg,0
food11/train/apple_pie/997124.jpg,0
food11/train/apple_pie/3197173.jpg,0
food11/train/apple_pie/1321400.jpg,0
food11/train/apple_pie/1897389.jpg,0
food11/train/apple_pie/1620714.jpg,0
food11/train/apple_pie/1416578.jpg,0
food11/train/apple_pie/987860.jpg,0
food11/train/apple_pie/3018695.jpg,0
food11/train/apple_pie/973088.jpg,0
food11/train/apple_pie/2303859.jpg,0
food11/train/apple_pie/1939853.jpg,0
food11/train/apple_pie/2576737.jpg,0
food11/train/apple_pie/2523745.jpg,0
food11/train/apple_pie/2648160.jpg,0
food11/train/apple_pie/1448488.jpg,0
food11/train/apple_pie/794735.jpg,0
food11/train/apple_pie/2666921.jpg,0
food11/train/apple_pie/3110084.jpg,0
food11/train/apple_pie/1830582.jpg,0
food11/train/apple_pie/2874860.jpg,0
food11/train/apple_pie/1068632.jpg,0
food11/train/apple_pie/973428.jpg,0
food11/train/apple_pie/1220194.jpg,0
food11/train/apple_pie/3132437.jpg,0
food11/train/apple_pie/1710288.jpg,0
food11/train/apple_pie/2553659.jpg,0
food11/train/apple_pie/2437888.jpg,0
food11/train/apple_pie/3647026.jpg,0
food11/train/apple_pie/3636185.jpg,0
food11/train/apple_pie/1753164.jpg,0
food11/train/apple_pie/1428585.jpg,0
food11/train/apple_pie/2490410.jpg,0
food11/train/apple_pie/1142597.jpg,0
food11/train/apple_pie/1397313.jpg,0
food11/train/apple_pie/742789.jpg,0
food11/train/apple_pie/2586267.jpg,0
food11/train/apple_pie/2635983.jpg,0
food11/train/apple_pie/1180600.jpg,0
food11/train/apple_pie/2574026.jpg,0
food11/train/apple_pie/653135.jpg,0
food11/train/apple_pie/1753171.jpg,0
food11/train/apple_pie/2235547.jpg,0
food11/train/apple_pie/1034399.jpg,0
food11/train/apple_pie/2610524.jpg,0
food11/train/apple_pie/1109597.jpg,0
food11/train/apple_pie/3671998.jpg,0
food11/train/apple_pie/939246.jpg,0
food11/train/apple_pie/2163544.jpg,0
food11/train/apple_pie/3004621.jpg,0
food11/train/apple_pie/3027601.jpg,0
food11/train/apple_pie/959388.jpg,0
food11/train/apple_pie/1364847.jpg,0
food11/train/apple_pie/2627767.jpg,0
food11/train/apple_pie/2651801.jpg,0
food11/train/apple_pie/1461580.jpg,0
food11/train/apple_pie/2940483.jpg,0
food11/train/apple_pie/3815797.jpg,0
food11/train/apple_pie/3860485.jpg,0
food11/train/apple_pie/2607306.jpg,0
food11/train/apple_pie/3269273.jpg,0
food11/train/apple_pie/3270291.jpg,0
food11/train/apple_pie/3517723.jpg,0
food11/train/apple_pie/2051864.jpg,0
food11/train/apple_pie/3772671.jpg,0
food11/train/apple_pie/925525.jpg,0
food11/train/apple_pie/790787.jpg,0
food11/train/apple_pie/2097980.jpg,0
food11/train/apple_pie/3545924.jpg,0
food11/train/apple_pie/1674492.jpg,0
food11/train/apple_pie/3059134.jpg,0
food11/train/apple_pie/2320000.jpg,0
food11/train/apple_pie/484947.jpg,0
food11/train/apple_pie/3376635.jpg,0
food11/train/apple_pie/1581853.jpg,0
food11/train/apple_pie/2997124.jpg,0
food11/train/apple_pie/3594414.jpg,0
food11/train/apple_pie/2669146.jpg,0
food11/train/apple_pie/2214366.jpg,0
food11/train/apple_pie/1558101.jpg,0
food11/train/apple_pie/3593810.jpg,0
food11/train/apple_pie/2368252.jpg,0
food11/train/apple_pie/2722635.jpg,0
food11/train/apple_pie/1596650.jpg,0
food11/train/apple_pie/1444702.jpg,0
food11/train/apple_pie/867502.jpg,0
food11/train/apple_pie/2421227.jpg,0
food11/train/apple_pie/3676950.jpg,0
food11/train/apple_pie/3800561.jpg,0
food11/train/apple_pie/440497.jpg,0
food11/train/apple_pie/858876.jpg,0
food11/train/apple_pie/2383378.jpg,0
food11/train/apple_pie/3539782.jpg,0
food11/train/apple_pie/986844.jpg,0
food11/train/apple_pie/873371.jpg,0
food11/train/apple_pie/696914.jpg,0
food11/train/apple_pie/966595.jpg,0
food11/train/apple_pie/884504.jpg,0
food11/train/apple_pie/649621.jpg,0
food11/train/apple_pie/2721937.jpg,0
food11/train/apple_pie/2782050.jpg,0
food11/train/apple_pie/2745241.jpg,0
food11/train/apple_pie/483621.jpg,0
food11/train/apple_pie/1677760.jpg,0
food11/train/apple_pie/3586158.jpg,0
food11/train/apple_pie/1200079.jpg,0
food11/train/apple_pie/960669.jpg,0
food11/train/apple_pie/2347111.jpg,0
food11/train/apple_pie/2189388.jpg,0
food11/train/apple_pie/3723561.jpg,0
food11/train/apple_pie/3139762.jpg,0
food11/train/apple_pie/2762199.jpg,0
food11/train/apple_pie/2271474.jpg,0
food11/train/apple_pie/2143318.jpg,0
food11/train/apple_pie/2248020.jpg,0
food11/train/apple_pie/2928660.jpg,0
food11/train/apple_pie/3375088.jpg,0
food11/train/apple_pie/2451702.jpg,0
food11/train/apple_pie/936189.jpg,0
food11/train/apple_pie/3589097.jpg,0
food11/train/apple_pie/631412.jpg,0
food11/train/apple_pie/1764457.jpg,0
food11/train/apple_pie/3217751.jpg,0
food11/train/apple_pie/2968495.jpg,0
food11/train/apple_pie/1936913.jpg,0
food11/train/apple_pie/3551588.jpg,0
food11/train/apple_pie/2130269.jpg,0
food11/train/apple_pie/1057749.jpg,0
food11/train/apple_pie/3438714.jpg,0
food11/train/apple_pie/603113.jpg,0
food11/train/apple_pie/2702725.jpg,0
food11/train/apple_pie/1252879.jpg,0
food11/train/apple_pie/2224273.jpg,0
food11/train/apple_pie/771595.jpg,0
food11/train/apple_pie/3696282.jpg,0
food11/train/apple_pie/2725375.jpg,0
food11/train/apple_pie/3276340.jpg,0
food11/train/apple_pie/1756344.jpg,0
food11/train/apple_pie/3505644.jpg,0
food11/train/apple_pie/2902847.jpg,0
food11/train/apple_pie/3549466.jpg,0
food11/train/apple_pie/1528187.jpg,0
food11/train/apple_pie/597533.jpg,0
food11/train/apple_pie/879842.jpg,0
food11/train/apple_pie/2751755.jpg,0
food11/train/apple_pie/657618.jpg,0
food11/train/apple_pie/544151.jpg,0
food11/train/apple_pie/1816741.jpg,0
food11/train/apple_pie/2595208.jpg,0
food11/train/apple_pie/1931301.jpg,0
food11/train/apple_pie/495046.jpg,0
food11/train/apple_pie/769522.jpg,0
food11/train/apple_pie/860651.jpg,0
food11/train/apple_pie/865073.jpg,0
food11/train/apple_pie/1332030.jpg,0
food11/train/apple_pie/2673907.jpg,0
food11/train/apple_pie/3335126.jpg,0
food11/train/apple_pie/1348788.jpg,0
food11/train/apple_pie/646264.jpg,0
food11/train/apple_pie/1147371.jpg,0
food11/train/apple_pie/3254296.jpg,0
food11/train/apple_pie/2579504.jpg,0
food11/train/apple_pie/3495444.jpg,0
food11/train/apple_pie/3427584.jpg,0
food11/train/apple_pie/3280206.jpg,0
food11/train/apple_pie/3805347.jpg,0
food11/train/apple_pie/2851371.jpg,0
food11/train/apple_pie/3637115.jpg,0
food11/train/apple_pie/2542633.jpg,0
food11/train/apple_pie/2769368.jpg,0
food11/train/apple_pie/1528623.jpg,0
food11/train/apple_pie/2581687.jpg,0
food11/train/apple_pie/833369.jpg,0
food11/train/apple_pie/1443243.jpg,0
food11/train/apple_pie/2012973.jpg,0
food11/train/apple_pie/2804953.jpg,0
food11/train/apple_pie/1586889.jpg,0
food11/train/apple_pie/817552.jpg,0
food11/train/apple_pie/481805.jpg,0
food11/train/apple_pie/2086645.jpg,0
food11/train/apple_pie/1766910.jpg,0
food11/train/apple_pie/2223296.jpg,0
food11/train/apple_pie/3503020.jpg,0
food11/train/apple_pie/2446133.jpg,0
food11/train/apple_pie/2713820.jpg,0
food11/train/apple_pie/2781167.jpg,0
food11/train/apple_pie/1239205.jpg,0
food11/train/apple_pie/3448753.jpg,0
food11/train/apple_pie/3594610.jpg,0
food11/train/apple_pie/1906009.jpg,0
food11/train/apple_pie/1335563.jpg,0
food11/train/apple_pie/2602468.jpg,0
food11/train/apple_pie/1879193.jpg,0
food11/train/apple_pie/3252424.jpg,0
food11/train/apple_pie/3128330.jpg,0
food11/train/apple_pie/1097378.jpg,0
food11/train/apple_pie/1174949.jpg,0
food11/train/apple_pie/2101662.jpg,0
food11/train/apple_pie/3031488.jpg,0
food11/train/apple_pie/1670009.jpg,0
food11/train/apple_pie/2591737.jpg,0
food11/train/apple_pie/909196.jpg,0
food11/train/apple_pie/668603.jpg,0
food11/train/apple_pie/1725747.jpg,0
food11/train/apple_pie/2986199.jpg,0
food11/train/apple_pie/3833386.jpg,0
food11/train/apple_pie/2485958.jpg,0
food11/train/apple_pie/3439550.jpg,0
food11/train/apple_pie/3277458.jpg,0
food11/train/apple_pie/1503274.jpg,0
food11/train/apple_pie/2872568.jpg,0
food11/train/apple_pie/3333030.jpg,0
food11/train/apple_pie/1946376.jpg,0
food11/train/apple_pie/755031.jpg,0
food11/train/apple_pie/3297976.jpg,0
food11/train/apple_pie/2682484.jpg,0
food11/train/apple_pie/672263.jpg,0
food11/train/apple_pie/2218771.jpg,0
food11/train/apple_pie/2914000.jpg,0
food11/train/apple_pie/3723836.jpg,0
food11/train/apple_pie/2523219.jpg,0
food11/train/apple_pie/1354215.jpg,0
food11/train/apple_pie/937118.jpg,0
food11/train/apple_pie/1544507.jpg,0
food11/train/apple_pie/486170.jpg,0
food11/train/apple_pie/2200328.jpg,0
food11/train/apple_pie/456190.jpg,0
food11/train/apple_pie/1484086.jpg,0
food11/train/apple_pie/1191665.jpg,0
food11/train/apple_pie/3521500.jpg,0
food11/train/apple_pie/2751362.jpg,0
food11/train/apple_pie/839845.jpg,0
food11/train/apple_pie/591398.jpg,0
food11/train/apple_pie/2113478.jpg,0
food11/train/apple_pie/3471337.jpg,0
food11/train/apple_pie/2151461.jpg,0
food11/train/apple_pie/3590485.jpg,0
food11/train/apple_pie/2629959.jpg,0
food11/train/apple_pie/3217969.jpg,0
food11/train/apple_pie/2911613.jpg,0
food11/train/apple_pie/1698156.jpg,0
food11/train/apple_pie/1272778.jpg,0
food11/train/apple_pie/3079946.jpg,0
food11/train/apple_pie/2408052.jpg,0
food11/train/apple_pie/3748095.jpg,0
food11/train/apple_pie/3358059.jpg,0
food11/train/apple_pie/3633369.jpg,0
food11/train/apple_pie/801869.jpg,0
food11/train/apple_pie/1581291.jpg,0
food11/train/apple_pie/692211.jpg,0
food11/train/apple_pie/3596143.jpg,0
food11/train/apple_pie/1421796.jpg,0
food11/train/apple_pie/963140.jpg,0
food11/train/apple_pie/590327.jpg,0
food11/train/apple_pie/1322211.jpg,0
food11/train/apple_pie/2153869.jpg,0
food11/train/apple_pie/1057810.jpg,0
food11/train/apple_pie/1284428.jpg,0
food11/train/apple_pie/1305678.jpg,0
food11/train/apple_pie/438094.jpg,0
food11/train/apple_pie/1159801.jpg,0
food11/train/apple_pie/2034818.jpg,0
food11/train/apple_pie/1878082.jpg,0
food11/train/apple_pie/2975948.jpg,0
food11/train/apple_pie/2606415.jpg,0
food11/train/apple_pie/2934928.jpg,0
food11/train/apple_pie/3699587.jpg,0
food11/train/apple_pie/3833639.jpg,0
food11/train/apple_pie/524697.jpg,0
food11/train/apple_pie/1487150.jpg,0
food11/train/apple_pie/2223847.jpg,0
food11/train/apple_pie/3313267.jpg,0
food11/train/apple_pie/3214508.jpg,0
food11/train/apple_pie/2923139.jpg,0
food11/train/apple_pie/3799430.jpg,0
food11/train/apple_pie/1626685.jpg,0
food11/train/apple_pie/2607694.jpg,0
food11/train/apple_pie/3127422.jpg,0
food11/train/apple_pie/505249.jpg,0
food11/train/apple_pie/2038171.jpg,0
food11/train/apple_pie/807000.jpg,0
food11/train/apple_pie/1340287.jpg,0
food11/train/apple_pie/2479319.jpg,0
food11/train/apple_pie/2548878.jpg,0
food11/train/apple_pie/2373323.jpg,0
food11/train/apple_pie/2453243.jpg,0
food11/train/apple_pie/2175701.jpg,0
food11/train/apple_pie/3466310.jpg,0
food11/train/apple_pie/842012.jpg,0
food11/train/apple_pie/1899134.jpg,0
food11/train/apple_pie/793078.jpg,0
food11/train/apple_pie/671980.jpg,0
food11/train/apple_pie/962315.jpg,0
food11/train/apple_pie/2761063.jpg,0
food11/train/apple_pie/2528236.jpg,0
food11/train/apple_pie/3461245.jpg,0
food11/train/apple_pie/2067073.jpg,0
food11/train/apple_pie/813881.jpg,0
food11/train/apple_pie/1028787.jpg,0
food11/train/apple_pie/2536578.jpg,0
food11/train/apple_pie/1375404.jpg,0
food11/train/apple_pie/2364059.jpg,0
food11/train/apple_pie/1177254.jpg,0
food11/train/apple_pie/2878249.jpg,0
food11/train/apple_pie/3211704.jpg,0
food11/train/apple_pie/715180.jpg,0
food11/train/apple_pie/1944962.jpg,0
food11/train/apple_pie/2956823.jpg,0
food11/train/apple_pie/3463862.jpg,0
food11/train/apple_pie/2698000.jpg,0
food11/train/apple_pie/3428446.jpg,0
food11/train/apple_pie/3023096.jpg,0
food11/train/apple_pie/2110985.jpg,0
food11/train/apple_pie/2304784.jpg,0
food11/train/apple_pie/532974.jpg,0
food11/train/apple_pie/3440507.jpg,0
food11/train/apple_pie/3108987.jpg,0
food11/train/apple_pie/2379223.jpg,0
food11/train/apple_pie/1442421.jpg,0
food11/train/apple_pie/2205061.jpg,0
food11/train/apple_pie/2766725.jpg,0
food11/train/apple_pie/2298195.jpg,0
food11/train/apple_pie/1391393.jpg,0
food11/train/apple_pie/3140647.jpg,0
food11/train/apple_pie/1166210.jpg,0
food11/train/apple_pie/490047.jpg,0
food11/train/apple_pie/2559009.jpg,0
food11/train/apple_pie/3287607.jpg,0
food11/train/apple_pie/3108401.jpg,0
food11/train/apple_pie/3059110.jpg,0
food11/train/apple_pie/2601590.jpg,0
food11/train/apple_pie/1466791.jpg,0
food11/train/apple_pie/3280622.jpg,0
food11/train/apple_pie/2206034.jpg,0
food11/train/apple_pie/2768268.jpg,0
food11/train/apple_pie/3192077.jpg,0
food11/train/apple_pie/2400434.jpg,0
food11/train/apple_pie/1822764.jpg,0
food11/train/apple_pie/1941412.jpg,0
food11/train/apple_pie/532019.jpg,0
food11/train/apple_pie/2540831.jpg,0
food11/train/apple_pie/1269202.jpg,0
food11/train/apple_pie/1874318.jpg,0
food11/train/apple_pie/695587.jpg,0
food11/train/apple_pie/2799681.jpg,0
food11/train/apple_pie/2200733.jpg,0
food11/train/apple_pie/2708417.jpg,0
food11/train/apple_pie/2088064.jpg,0
food11/train/apple_pie/1398774.jpg,0
food11/train/apple_pie/1914188.jpg,0
food11/train/apple_pie/2447421.jpg,0
food11/train/apple_pie/2030311.jpg,0
food11/train/apple_pie/3501006.jpg,0
food11/train/apple_pie/1074942.jpg,0
food11/train/apple_pie/892425.jpg,0
food11/train/apple_pie/1830215.jpg,0
food11/train/apple_pie/1874325.jpg,0
food11/train/apple_pie/997950.jpg,0
food11/train/apple_pie/2586042.jpg,0
food11/train/apple_pie/2446500.jpg,0
food11/train/apple_pie/1725573.jpg,0
food11/train/apple_pie/3464305.jpg,0
food11/train/apple_pie/2202694.jpg,0
food11/train/apple_pie/1789100.jpg,0
food11/train/apple_pie/1011328.jpg,0
food11/train/apple_pie/1043283.jpg,0
food11/train/apple_pie/3214268.jpg,0
food11/train/apple_pie/1272958.jpg,0
food11/train/apple_pie/3760078.jpg,0
food11/train/apple_pie/767102.jpg,0
food11/train/apple_pie/2157956.jpg,0
food11/train/apple_pie/1514110.jpg,0
food11/train/apple_pie/1575505.jpg,0
food11/train/apple_pie/2339010.jpg,0
food11/train/apple_pie/3897758.jpg,0
food11/train/apple_pie/2570111.jpg,0
food11/train/apple_pie/3546563.jpg,0
food11/train/apple_pie/1218767.jpg,0
food11/train/apple_pie/3349423.jpg,0
food11/train/apple_pie/3098981.jpg,0
food11/train/apple_pie/1111062.jpg,0
food11/train/apple_pie/886518.jpg,0
food11/train/apple_pie/2267350.jpg,0
food11/train/apple_pie/2334907.jpg,0
food11/train/apple_pie/3497884.jpg,0
food11/train/apple_pie/1990658.jpg,0
food11/train/apple_pie/3273568.jpg,0
food11/train/apple_pie/3068872.jpg,0
food11/train/apple_pie/3641922.jpg,0
food11/train/apple_pie/532191.jpg,0
food11/train/apple_pie/1399051.jpg,0
food11/train/apple_pie/1646808.jpg,0
food11/train/apple_pie/2302866.jpg,0
food11/train/apple_pie/2909139.jpg,0
food11/train/apple_pie/1886600.jpg,0
food11/train/apple_pie/981895.jpg,0
food11/train/apple_pie/1112838.jpg,0
food11/train/apple_pie/3718506.jpg,0
food11/train/apple_pie/2538221.jpg,0
food11/train/apple_pie/2724897.jpg,0
food11/train/apple_pie/2598068.jpg,0
food11/train/apple_pie/2620367.jpg,0
food11/train/apple_pie/2195793.jpg,0
food11/train/apple_pie/1429866.jpg,0
food11/train/apple_pie/874809.jpg,0
food11/train/apple_pie/2740848.jpg,0
food11/train/apple_pie/3638370.jpg,0
food11/train/apple_pie/3555118.jpg,0
food11/train/apple_pie/1246552.jpg,0
food11/train/apple_pie/1392703.jpg,0
food11/train/apple_pie/532972.jpg,0
food11/train/apple_pie/2869633.jpg,0
food11/train/apple_pie/3664341.jpg,0
food11/train/apple_pie/1215650.jpg,0
food11/train/apple_pie/650815.jpg,0
food11/train/apple_pie/1323309.jpg,0
food11/train/apple_pie/644109.jpg,0
food11/train/apple_pie/1617515.jpg,0
food11/train/apple_pie/3910026.jpg,0
food11/train/apple_pie/2911777.jpg,0
food11/train/apple_pie/466304.jpg,0
food11/train/apple_pie/2434963.jpg,0
food11/train/apple_pie/3243441.jpg,0
food11/train/apple_pie/589712.jpg,0
food11/train/apple_pie/3191226.jpg,0
food11/train/apple_pie/1550786.jpg,0
food11/train/apple_pie/2961496.jpg,0
food11/train/apple_pie/2231842.jpg,0
food11/train/apple_pie/3440893.jpg,0
food11/train/apple_pie/2496124.jpg,0
food11/train/apple_pie/1977565.jpg,0
food11/train/apple_pie/1790730.jpg,0
food11/train/apple_pie/2520241.jpg,0
food11/train/apple_pie/532423.jpg,0
food11/train/apple_pie/1264435.jpg,0
food11/train/apple_pie/1158360.jpg,0
food11/train/apple_pie/2800543.jpg,0
food11/train/apple_pie/2110106.jpg,0
food11/train/apple_pie/2900219.jpg,0
food11/train/apple_pie/2288697.jpg,0
food11/train/apple_pie/2510497.jpg,0
food11/train/apple_pie/959678.jpg,0
food11/train/apple_pie/1121884.jpg,0
food11/train/apple_pie/2298862.jpg,0
food11/train/apple_pie/3192774.jpg,0
